Title	ACRYLIC	ANALYSIS	BAYESIAN APPROACH	BLOOD	CAPILLARY ELECTROPHORESIS (CE)	CLOTHING	COLOUR	COMPARISON	COTTON	CRIMINALISTIC	DATABASE	DEGRADATION	DICHROISM	DISPERSE DYES	DYE	EVIDENTIAL VALUE	FIBRE	FIBRE ANALYSIS	FIBRE EVIDENCE	FIBRE EXAMINATION	FIBRE IDENTIFICATION	FIBRE RECOVERY	FIBRE TRANSFER	FINGERPRINTS	FLUORESCENCE	FORENSIC ANALYSIS	FORENSIC SCIENCE	FOURIER-TRANSFORM INFRARED SPECTROSCOPY (FT-IR)	FREQUENCY	GAS CHROMATOGRAPHY–MASS SPECTROMETRY (GC–MS)	HAIR	HOLLOW-FIBRE LIQUID-PHASE MICROEXTRACTION (HF-LPME)	IDENTIFICATION	INFRARED	INFRARED SPECTROSCOPY (IR)	INK	INTERPRETATION	LIKELIHOOD RATIO	MASS SPECTROMETRY (MS)	MICROSCOPY	MICROSPECTROPHOTOMETRY (MSP)	PAINT	PERSISTENCE	PIGMENTS	POLARIZED LIGHT MICROSCOPY	POLYESTER	PRINCIPAL COMPONENT ANALYSIS (PCA)	RAMAN	REACTIVE DYE	RECOVERY	SCANNING ELECTRON MICROSCOPY (SEM)	SINGLE FIBRE	SOIL	SPECTROPHOTOMETRY	SPECTROSCOPY	STATISTICS	SYNTHETIC FIBRE	TARGET FIBRE STUDY	TEXTILE	TEXTILE FIBRE	THIN-LAYER CHROMATOGRAPHY (TLC)	TRACE EVIDENCE	TRANSFER	URINE	VISCOSE	WOOL
APPLICATION OF RAMAN SPECTROSCOPY FOR DIFFERENTIATION AMONG COTTON AND VISCOSE FIBERS DYED WITH SEVERAL DYE CLASSES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
APPLICATION OF RAMAN SPECTROSCOPY FOR DIFFERENTIATION AMONG COTTON AND VISCOSE FIBERS DYED WITH SEVERAL DYE CLASSES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASSESSMENT OF SUDOMOTOR FUNCTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASSESSMENT OF SUDOMOTOR FUNCTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASSESSMENT OF SUDOMOTOR FUNCTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASSESSMENT OF SUDOMOTOR FUNCTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASSESSMENT OF SUDOMOTOR FUNCTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AUTOMATED EXTRACTION OF DIRECT, REACTIVE, AND VAT DYES FROM CELLULOSIC FIBERS FOR FORENSIC ANALYSIS BY CAPILLARY ELECTROPHORESIS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AUTOMATED EXTRACTION OF DIRECT, REACTIVE, AND VAT DYES FROM CELLULOSIC FIBERS FOR FORENSIC ANALYSIS BY CAPILLARY ELECTROPHORESIS"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AUTOMATED EXTRACTION OF DIRECT, REACTIVE, AND VAT DYES FROM CELLULOSIC FIBERS FOR FORENSIC ANALYSIS BY CAPILLARY ELECTROPHORESIS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AUTOMATED EXTRACTION OF DIRECT, REACTIVE, AND VAT DYES FROM CELLULOSIC FIBERS FOR FORENSIC ANALYSIS BY CAPILLARY ELECTROPHORESIS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AUTOMATED EXTRACTION OF DIRECT, REACTIVE, AND VAT DYES FROM CELLULOSIC FIBERS FOR FORENSIC ANALYSIS BY CAPILLARY ELECTROPHORESIS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AUTOMATED EXTRACTION OF DIRECT, REACTIVE, AND VAT DYES FROM CELLULOSIC FIBERS FOR FORENSIC ANALYSIS BY CAPILLARY ELECTROPHORESIS"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AUTOMATED EXTRACTION OF DIRECT, REACTIVE, AND VAT DYES FROM CELLULOSIC FIBERS FOR FORENSIC ANALYSIS BY CAPILLARY ELECTROPHORESIS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BALLISTIC DAMAGE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BALLISTIC DAMAGE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BALLISTIC DAMAGE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BALLISTIC DAMAGE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BALLISTIC DAMAGE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BEST PRACTICE MANUALS. A GUIDE TO FORMAT AND CONTENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BEST PRACTICE MANUALS. A GUIDE TO FORMAT AND CONTENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BEST PRACTICE MANUALS. A GUIDE TO FORMAT AND CONTENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BEST PRACTICE MANUALS. A GUIDE TO FORMAT AND CONTENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHANCES AND LIMITATIONS OPERATING WITH POTENTIALLY CRIME-RELEVANT TEXTILE FIBRE TRACES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHANCES AND LIMITATIONS OPERATING WITH POTENTIALLY CRIME-RELEVANT TEXTILE FIBRE TRACES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHANCES AND LIMITATIONS OPERATING WITH POTENTIALLY CRIME-RELEVANT TEXTILE FIBRE TRACES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHARACTERIZATION OF CONCRETE AND CORROSION OF STEEL FIBERS EMBEDDED IN DRY-CAST CONCRETE PIPE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHARACTERIZATION OF CONCRETE AND CORROSION OF STEEL FIBERS EMBEDDED IN DRY-CAST CONCRETE PIPE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHARACTERIZATION OF CONCRETE AND CORROSION OF STEEL FIBERS EMBEDDED IN DRY-CAST CONCRETE PIPE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHARACTERIZATION OF CONCRETE AND CORROSION OF STEEL FIBERS EMBEDDED IN DRY-CAST CONCRETE PIPE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHEMICAL REACTIONS IN LIQUID-PHASE MICROEXTRACTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHEMICAL REACTIONS IN LIQUID-PHASE MICROEXTRACTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHEMICAL REACTIONS IN LIQUID-PHASE MICROEXTRACTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHEMICAL REACTIONS IN LIQUID-PHASE MICROEXTRACTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHEMICAL REACTIONS IN LIQUID-PHASE MICROEXTRACTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHEMICAL REACTIONS IN LIQUID-PHASE MICROEXTRACTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHEMICAL REACTIONS IN LIQUID-PHASE MICROEXTRACTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHEMICAL REACTIONS IN LIQUID-PHASE MICROEXTRACTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHEMICAL REACTIONS IN LIQUID-PHASE MICROEXTRACTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHOKING ON FOOD: A RARE CASE OF ALEXANDER LEUKODYSTROPHY AND CHOKING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHOKING ON FOOD: A RARE CASE OF ALEXANDER LEUKODYSTROPHY AND CHOKING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHOKING ON FOOD: A RARE CASE OF ALEXANDER LEUKODYSTROPHY AND CHOKING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHOKING ON FOOD: A RARE CASE OF ALEXANDER LEUKODYSTROPHY AND CHOKING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHOKING ON FOOD: A RARE CASE OF ALEXANDER LEUKODYSTROPHY AND CHOKING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHOKING ON FOOD: A RARE CASE OF ALEXANDER LEUKODYSTROPHY AND CHOKING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLASSIFICATION OF FIBER TIP PENS USING ATTENUATED TOTAL REFLECTANCE (ATR) - FOURIER TRANSFORM INFRARED (FTIR) SPECTROSCOPY IN TANDEM WITH CHEMOMETRICS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLASSIFICATION OF FIBER TIP PENS USING ATTENUATED TOTAL REFLECTANCE (ATR) - FOURIER TRANSFORM INFRARED (FTIR) SPECTROSCOPY IN TANDEM WITH CHEMOMETRICS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLASSIFICATION OF FIBER TIP PENS USING ATTENUATED TOTAL REFLECTANCE (ATR) - FOURIER TRANSFORM INFRARED (FTIR) SPECTROSCOPY IN TANDEM WITH CHEMOMETRICS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLASSIFICATION OF FIBER TIP PENS USING ATTENUATED TOTAL REFLECTANCE (ATR) - FOURIER TRANSFORM INFRARED (FTIR) SPECTROSCOPY IN TANDEM WITH CHEMOMETRICS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLASSIFICATION OF FIBER TIP PENS USING ATTENUATED TOTAL REFLECTANCE (ATR) - FOURIER TRANSFORM INFRARED (FTIR) SPECTROSCOPY IN TANDEM WITH CHEMOMETRICS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLASSIFICATION OF FIBER TIP PENS USING ATTENUATED TOTAL REFLECTANCE (ATR) - FOURIER TRANSFORM INFRARED (FTIR) SPECTROSCOPY IN TANDEM WITH CHEMOMETRICS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLASSIFICATION OF FIBER TIP PENS USING ATTENUATED TOTAL REFLECTANCE (ATR) - FOURIER TRANSFORM INFRARED (FTIR) SPECTROSCOPY IN TANDEM WITH CHEMOMETRICS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLASSIFICATION OF FIBER TIP PENS USING ATTENUATED TOTAL REFLECTANCE (ATR) - FOURIER TRANSFORM INFRARED (FTIR) SPECTROSCOPY IN TANDEM WITH CHEMOMETRICS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLASSIFYING SINGLE FIBERS BASED ON FLUORINATED SURFACE TREATMENTS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLASSIFYING SINGLE FIBERS BASED ON FLUORINATED SURFACE TREATMENTS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLASSIFYING SINGLE FIBERS BASED ON FLUORINATED SURFACE TREATMENTS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLASSIFYING SINGLE FIBERS BASED ON FLUORINATED SURFACE TREATMENTS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLOTH(ING) FOR THE DEAD: CASE STUDY OF THREE DESIGNERS' GREEN BURIAL PRACTICES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLOTH(ING) FOR THE DEAD: CASE STUDY OF THREE DESIGNERS' GREEN BURIAL PRACTICES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLOTH(ING) FOR THE DEAD: CASE STUDY OF THREE DESIGNERS' GREEN BURIAL PRACTICES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLOTH(ING) FOR THE DEAD: CASE STUDY OF THREE DESIGNERS' GREEN BURIAL PRACTICES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLOTH(ING) FOR THE DEAD: CASE STUDY OF THREE DESIGNERS' GREEN BURIAL PRACTICES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMMENTS ON UNASSISTED SMOTHERING IN A PILLOW	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMMENTS ON UNASSISTED SMOTHERING IN A PILLOW	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMMENTS ON UNASSISTED SMOTHERING IN A PILLOW	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMMENTS ON UNASSISTED SMOTHERING IN A PILLOW	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"COMPARATIVE POPULATION STUDIES OF FIBRES SECURED IN POLAND, CZECH REPUBLIC AND GERMANY [PORWNAWCZE BADANIA POPULACYJNE WKIEN ZABEZPIECZONYCH W POLSCE, REPUBLICE CZESKIEJ I NIEMCZECH]"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"COMPARATIVE POPULATION STUDIES OF FIBRES SECURED IN POLAND, CZECH REPUBLIC AND GERMANY [PORWNAWCZE BADANIA POPULACYJNE WKIEN ZABEZPIECZONYCH W POLSCE, REPUBLICE CZESKIEJ I NIEMCZECH]"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"COMPARATIVE POPULATION STUDIES OF FIBRES SECURED IN POLAND, CZECH REPUBLIC AND GERMANY [PORWNAWCZE BADANIA POPULACYJNE WKIEN ZABEZPIECZONYCH W POLSCE, REPUBLICE CZESKIEJ I NIEMCZECH]"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
